Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 9:53:59 PM
ID1: P0000000011  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.154
A02:    0.119
A03:    0.174
A04:    0.159
A05:    0.206
A06:    0.192
A07:    0.224
A08:    0.16 
A09:    0.216
A10:    0.198
A11:    0.187
A12:    0.189
B01:    0.137
B02:    0.155
B03:    0.153
B04:    0.199
B05:    0.155
B06:    0.14 
B07:    0.119
B08:    0.152
B09:    0.173
B10:    0.208
B11:    0.151
B12:    0.169
C01:    0.157
C02:    0.109
C03:    0.124
C04:    0.156
C05:    0.13 
C06:    0.221
C07:    0.145
C08:    0.235
C09:    0.242
C10:    0.146
C11:    0.18 
C12:    0.246
D01:    0.166
D02:    0.112
D03:    0.178
D04:    0.147
D05:    0.158
D06:    0.167
D07:    0.167
D08:    0.128
D09:    0.181
D10:    0.154
D11:    0.139
D12:    0.311
E01:    0.117
E02:    0.163
E03:    0.159
E04:    0.244
E05:    0.134
E06:    0.163
E07:    0.134
E08:    0.125
E09:    0.169
E10:    0.187
E11:    0.238
E12:    0.198
F01:    0.102
F02:    0.168
F03:    0.132
F04:    0.125
F05:    0.153
F06:    0.132
F07:    0.133
F08:    0.112
F09:    0.134
F10:    0.136
F11:    0.141
F12:    0.125
G01:    0.092
G02:    0.12 
G03:    0.122
G04:    0.102
G05:    0.134
G06:    0.149
G07:    0.156
G08:    0.129
G09:    0.135
G10:    0.146
G11:    0.134
G12:    0.152
H01:    0.079
H02:    0.118
H03:    0.071
H04:    0.15 
H05:    0.104
H06:    0.124
H07:    0.133
H08:    0.134
H09:    0.154
H10:    0.15 
H11:    0.126
H12:    0.113

