Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 8:27:20 PM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.126
A02:    0.142
A03:    0.154
A04:    0.156
A05:    0.175
A06:    0.157
A07:    0.216
A08:    0.167
A09:    0.163
A10:    0.185
A11:    0.167
A12:    0.193
B01:    0.11 
B02:    0.152
B03:    0.172
B04:    0.153
B05:    0.141
B06:    0.147
B07:    0.123
B08:    0.115
B09:    0.18 
B10:    0.126
B11:    0.184
B12:    0.116
C01:    0.136
C02:    0.123
C03:    0.16 
C04:    0.152
C05:    0.122
C06:    0.164
C07:    0.155
C08:    0.151
C09:    0.163
C10:    0.152
C11:    0.135
C12:    0.239
D01:    0.166
D02:    0.135
D03:    0.146
D04:    0.153
D05:    0.161
D06:    0.147
D07:    0.139
D08:    0.155
D09:    0.153
D10:    0.117
D11:    0.118
D12:    0.113
E01:    0.154
E02:    0.135
E03:    0.175
E04:    0.135
E05:    0.179
E06:    0.161
E07:    0.153
E08:    0.153
E09:    0.168
E10:    0.176
E11:    0.109
E12:    0.148
F01:    0.089
F02:    0.126
F03:    0.127
F04:    0.138
F05:    0.14 
F06:    0.165
F07:    0.151
F08:    0.139
F09:    0.141
F10:    0.126
F11:    0.155
F12:    0.142
G01:    0.112
G02:    0.095
G03:    0.103
G04:    0.157
G05:    0.119
G06:    0.129
G07:    0.135
G08:    0.158
G09:    0.13 
G10:    0.132
G11:    0.138
G12:    0.138
H01:    0.096
H02:    0.142
H03:    0.07 
H04:    0.158
H05:    0.105
H06:    0.138
H07:    0.137
H08:    0.137
H09:    0.131
H10:    0.126
H11:    0.161
H12:    0.135

