Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 11:26:49 PM
ID1: P0000000011  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.166
A02:    0.143
A03:    0.155
A04:    0.17 
A05:    0.253
A06:    0.206
A07:    0.252
A08:    0.186
A09:    0.224
A10:    0.218
A11:    0.191
A12:    0.193
B01:    0.141
B02:    0.215
B03:    0.152
B04:    0.29 
B05:    0.158
B06:    0.14 
B07:    0.125
B08:    0.229
B09:    0.176
B10:    0.22 
B11:    0.236
B12:    0.152
C01:    0.157
C02:    0.112
C03:    0.129
C04:    0.159
C05:    0.147
C06:    0.293
C07:    0.157
C08:    0.258
C09:    0.255
C10:    0.158
C11:    0.181
C12:    0.295
D01:    0.223
D02:    0.117
D03:    0.21 
D04:    0.146
D05:    0.164
D06:    0.171
D07:    0.239
D08:    0.128
D09:    0.26 
D10:    0.247
D11:    0.129
D12:    0.501
E01:    0.131
E02:    0.236
E03:    0.166
E04:    0.239
E05:    0.138
E06:    0.18 
E07:    0.14 
E08:    0.145
E09:    0.247
E10:    0.239
E11:    0.229
E12:    0.21 
F01:    0.107
F02:    0.189
F03:    0.161
F04:    0.124
F05:    0.158
F06:    0.137
F07:    0.135
F08:    0.114
F09:    0.138
F10:    0.145
F11:    0.145
F12:    0.148
G01:    0.097
G02:    0.135
G03:    0.146
G04:    0.13 
G05:    0.146
G06:    0.181
G07:    0.188
G08:    0.127
G09:    0.148
G10:    0.16 
G11:    0.133
G12:    0.179
H01:    0.08 
H02:    0.141
H03:    0.07 
H04:    0.154
H05:    0.131
H06:    0.12 
H07:    0.142
H08:    0.136
H09:    0.153
H10:    0.142
H11:    0.118
H12:    0.114

