Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 8:45:23 PM
ID1: P0000000003  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.115
A02:    0.139
A03:    0.175
A04:    0.153
A05:    0.143
A06:    0.163
A07:    0.166
A08:    0.192
A09:    0.165
A10:    0.168
A11:    0.154
A12:    0.183
B01:    0.149
B02:    0.162
B03:    0.137
B04:    0.119
B05:    0.233
B06:    0.219
B07:    0.124
B08:    0.134
B09:    0.143
B10:    0.12 
B11:    0.194
B12:    0.132
C01:    0.138
C02:    0.167
C03:    0.18 
C04:    0.139
C05:    0.133
C06:    0.155
C07:    0.122
C08:    0.127
C09:    0.154
C10:    0.114
C11:    0.192
C12:    0.134
D01:    0.151
D02:    0.147
D03:    0.193
D04:    0.134
D05:    0.132
D06:    0.167
D07:    0.177
D08:    0.145
D09:    0.159
D10:    0.127
D11:    0.157
D12:    0.114
E01:    0.104
E02:    0.119
E03:    0.163
E04:    0.16 
E05:    0.169
E06:    0.169
E07:    0.166
E08:    0.141
E09:    0.111
E10:    0.123
E11:    0.156
E12:    0.111
F01:    0.103
F02:    0.118
F03:    0.114
F04:    0.153
F05:    0.141
F06:    0.139
F07:    0.119
F08:    0.13 
F09:    0.141
F10:    0.122
F11:    0.133
F12:    0.104
G01:    0.128
G02:    0.129
G03:    0.101
G04:    0.103
G05:    0.107
G06:    0.104
G07:    0.126
G08:    0.135
G09:    0.131
G10:    0.136
G11:    0.114
G12:    0.123
H01:    0.108
H02:    0.149
H03:    0.147
H04:    0.113
H05:    0.171
H06:    0.117
H07:    0.179
H08:    0.184
H09:    0.126
H10:    0.126
H11:    0.133
H12:    0.132

