Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 8:18:21 PM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.163
A02:    0.123
A03:    0.144
A04:    0.149
A05:    0.167
A06:    0.154
A07:    0.192
A08:    0.152
A09:    0.192
A10:    0.158
A11:    0.17 
A12:    0.174
B01:    0.13 
B02:    0.148
B03:    0.144
B04:    0.148
B05:    0.141
B06:    0.164
B07:    0.14 
B08:    0.174
B09:    0.157
B10:    0.138
B11:    0.167
B12:    0.152
C01:    0.151
C02:    0.127
C03:    0.127
C04:    0.15 
C05:    0.129
C06:    0.156
C07:    0.14 
C08:    0.16 
C09:    0.19 
C10:    0.135
C11:    0.182
C12:    0.177
D01:    0.148
D02:    0.13 
D03:    0.16 
D04:    0.152
D05:    0.164
D06:    0.159
D07:    0.156
D08:    0.14 
D09:    0.15 
D10:    0.155
D11:    0.132
D12:    0.183
E01:    0.122
E02:    0.155
E03:    0.155
E04:    0.224
E05:    0.134
E06:    0.16 
E07:    0.132
E08:    0.131
E09:    0.145
E10:    0.153
E11:    0.16 
E12:    0.151
F01:    0.131
F02:    0.151
F03:    0.144
F04:    0.136
F05:    0.146
F06:    0.14 
F07:    0.134
F08:    0.131
F09:    0.132
F10:    0.131
F11:    0.141
F12:    0.108
G01:    0.135
G02:    0.136
G03:    0.132
G04:    0.137
G05:    0.138
G06:    0.231
G07:    0.14 
G08:    0.123
G09:    0.132
G10:    0.126
G11:    0.137
G12:    0.126
H01:    0.118
H02:    0.124
H03:    0.125
H04:    0.152
H05:    0.141
H06:    0.135
H07:    0.141
H08:    0.131
H09:    0.143
H10:    0.118
H11:    0.115
H12:    0.107

